text,author,categories
"Someday, after mastering the winds, the waves, the tides and gravity, we shall harness for God the energies of love, and then, for a second time in the history of the world, man will have discovered fire.","Pierre Teilhard de Chardin","Love,Time,History,God"
"A passion for politics stems usually from an insatiable need, either for power, or for friendship and adulation, or a combination of both.","Fawn M. Brodie","Friendship,Power,Politics,Passion"
"My work ethic came from my parents and my fear of failure. I came from a small, predominantly black school and I didn't want to let them down.","Jerry Rice","Failure,Work,Fear,School"
"We learn wisdom from failure much more than from success. We often discover what will do, by finding out what will not do; and probably he who never made a mistake never made a discovery.","Samuel Smiles","Failure,Success,Wisdom,Mistake"
"I had a marriage that I came to in the same way everybody else comes to a marriage. We all take chances when we get married.","Alec Baldwin","Marriage,Way,Chances,Same"
"Love is the triumph of imagination over intelligence.","H. L. Mencken","Love,Intelligence,Imagination"
"I am an enthusiast, but not a crank in the sense that I have some pet theories as to the proper construction of a flying machine. I wish to avail myself of all that is already known and then, if possible, add my mite to help on the future worker who will attain final success.","Wilbur Wright","Success,Future,Myself,Pet"
"Start with what is right rather than what is acceptable.","Franz Kafka","Wisdom,Start,Right,Rather"
"Sometimes we may ask God for success, and He gives us physical and mental stamina. We might plead for prosperity, and we receive enlarged perspective and increased patience, or we petition for growth and are blessed with the gift of grace. He may bestow upon us conviction and confidence as we strive to achieve worthy goals.","David A. Bednar","Success,Patience,Goals,God"
"Success is what you do with your ability. It's how you use your talent.","George Allen, Sr.","Success,Talent,You,Success Is"
"Now our founding fathers had the wisdom to know that social acceptance and popularity were fleeing, and that this country's principles needed to be rooted in strengths greater than the passions and the emotions of the times.","Chris Christie","Wisdom,Acceptance,Emotions,Know"
"My story as an artist has been about trial and error. It's been about artist development, character building, struggle, happiness and failure, family, and music.","Anderson Paak","Failure,Family,Music,Happiness"
"Appetite, craving for food, is a constant and powerful stimulator of the gastric glands.","Ivan Pavlov","Food,Powerful,Appetite,Craving"
"I love dress shopping, and I love talking about the wedding food. That's what makes me happy. If you tell me to do a guest list, I cry. I hate it.","Chrissy Teigen","Food,Love,Happy,Wedding"
"There are pockets of great food in Spain, but there are also pockets of very mediocre food in Spain, and the same in Morocco and the same in Croatia and the same in Germany and the same in Austria.","Mario Batali","Food,Great,Morocco,Same"
"Life is a series of natural and spontaneous changes. Don't resist them - that only creates sorrow. Let reality be reality. Let things flow naturally forward in whatever way they like.","Lao Tzu","Life,Changes,Reality,Life Is A"
"When people say they prefer organic food, what they often seem to mean is they don't want their food tainted with pesticides and their meat shot full of hormones or antibiotics. Many object to the way a few companies - Monsanto is the most famous of them - control so many of the seeds we grow.","Michael Specter","Food,Control,Famous,People"
"'Catch-22' was a huge failure, and it rubbed off on everybody connected to it. I had a bunch of lean years where I had to do things, a lot of which I wasn't wildly enthusiastic about.","Alan Arkin","Failure,Connected,Years,Things"
"Love ceases to be a pleasure when it ceases to be a secret.","Aphra Behn","Love,Pleasure,Secret,Ceases"
"Silences make the real conversations between friends. Not the saying but the never needing to say is what counts.","Margaret Lee Runbeck","Friendship,Friends,Saying,Real"
"Most people stop learning out of fear. They are afraid they cannot learn.","Henry B. Eyring","Learning,Fear,People,Learn"
"I ran to my marriage, I was happily ready to take on marriage.","Mark Ruffalo","Marriage,Ready,Happily,Take"
"There are only three things women need in life: food, water, and compliments.","Chris Rock","Life,Funny,Food,Women"
"In my public service, I treasure my friendship with law enforcement officers. I admire what they do and support them in every aspect of their job. I have always looked upon law enforcement officers as my friends.","Dirk Kempthorne","Friendship,Friends,Service,Support"
"I love making new friends and I respect people for a lot of different reasons.","Taylor Swift","Love,Respect,Friends,People"
"Marriage must be a relation either of sympathy or of conquest.","George Eliot","Marriage,Sympathy,Conquest,Must"
"The failure of the White House and Congress to seriously address the nation's fiscal situation is certain to broaden the belief among many voters that the U.S. political system is broken.","Ron Fournier","Failure,Political,Situation,Broken"
"In the United States, I am a great success, but I am not a celebrity.","Paulo Coelho","Success,Great,I Am,Celebrity"
"Every friendship is different because everyone's personality is different.","Nargis Fakhri","Friendship,Personality,Everyone"
"We didn't know that Mother had gone through a passionate love affair or that Father suffered from severe depression. Mother was preparing to break out of her marriage, Father threatening to take his own life.","Ingmar Bergman","Marriage,Love,Life,Mother"
"Perseverance is not a long race; it is many short races one after the other.","Walter Elliot","Motivational,Perseverance,Short,Long"
"I don't plan on going back to legal work. I wanted an international career, and finance seemed to be where some interesting career opportunities were.","Nick Johnson","Finance,Work,Opportunities,Legal"
"A person will sometimes devote all his life to the development of one part of his body - the wishbone.","Robert Frost","Life,Development,Body,Sometimes"
"Sometimes the heart sees what is invisible to the eye.","H. Jackson Brown, Jr.","Love,Heart,Eye,Sometimes"
"I started doing motivational tours. I've seen all kinds of people, from the CEOs to the lowest executive, opening up to their fears. We don't introspect as much as we should.","Anupam Kher","Motivational,People,Doing,Opening"
"We've got this gift of love, but love is like a precious plant. You can't just accept it and leave it in the cupboard or just think it's going to get on by itself. You've got to keep watering it. You've got to really look after it and nurture it.","John Lennon","Love,Relationship,Love Is,Gift"
"During the Arab Spring, I learned all sorts of things from Twitter. I wouldn't necessarily trust that information, but it gave me ideas about questions to ask. You can really learn things from the wisdom of crowds.","Nicholas Kristof","Wisdom,Trust,Ideas,Spring"
"I love when people underestimate me and then become pleasantly surprised.","Kim Kardashian","Love,People,Me,Underestimate"
"Only by learning to live in harmony with your contradictions can you keep it all afloat.","Audre Lorde","Learning,Live,You,Harmony"
"I know I'm likeable, but living with me is different. Yes, I can be charming. That desire to please people and learning what to do to charm their socks off is something many of us do. But you get into a relationship, and the party's over at some point. They see the real you.","John Grant","Learning,Relationship,People,Me"
"Life isn't always really glamorous and fabulous. It's about encouraging people to go back to natural beauty.","Zoe Foster Blake","Life,Beauty,People"
"Any critic is entitled to wrong judgments, of course. But certain lapses of judgment indicate the radical failure of an entire sensibility.","Susan Sontag","Failure,Judgment,Wrong,Critic"
"Avoid having your ego so close to your position that when your position falls, your ego goes with it.","Colin Powell","Wisdom,Ego,Position,Close"
"A mouse does not rely on just one hole.","Plautus","Wisdom,Just,Mouse,Hole"
"First and foremost, the monk should own nothing in this world, but he should have as his possessions solitude of the body, modesty of bearing, a modulated tone of voice, and a well-ordered manner of speech. He should be without anxiety as to his food and drink, and should eat in silence.","Saint Basil","Food,Silence,World,Anxiety"
"I look at where I'm at today and realize that most of my success is owed to the mentors that was in my life.","Kendrick Lamar","Success,Life,Today,My Life"
"A creative man is motivated by the desire to achieve, not by the desire to beat others.","Ayn Rand","Motivational,Man,Creative,Achieve"
"For prayer is nothing else than being on terms of friendship with God.","Saint Teresa of Avila","Friendship,God,Prayer,Nothing"
"A man should always consider how much he has more than he wants.","Joseph Addison","Wisdom,Man,More,Should"
"Be true to yourself, help others, make each day your masterpiece, make friendship a fine art, drink deeply from good books - especially the Bible, build a shelter against a rainy day, give thanks for your blessings and pray for guidance every day.","John Wooden","Friendship,Art,Thankful,Day"
"Good friends, good books and a sleepy conscience: this is the ideal life.","Mark Twain","Life,Good,Friends,Good Friends"
"I love my wife and I know she loves me. We're best friends. We're just lucky to have found each other. It takes a lot of work but I just feel very blessed that I found the right person. It's a very fortunate situation and not everyone has that.","Harry Connick, Jr.","Love,Work,Best,Friends"
"A man is already halfway in love with any woman who listens to him.","Brendan Behan","Love,Man,Woman,Him"
"Anything that won't sell, I don't want to invent. Its sale is proof of utility, and utility is success.","Thomas A. Edison","Success,Want,Sell,Proof"
"If God did not intend for us to eat animals, then why did he make them out of meat?","John Cleese","Food,God,Animals,Why"
"A short saying often contains much wisdom.","Sophocles","Wisdom,Short,Saying,Often"
"Love is never wrong.","Melissa Etheridge","Love,Love Is,Wrong,Never"
"I'm killing two birds at once, so to speak. Animal-based food kills people. This way, by going vegan... we get healthy and save animals. I'm being selfish, too, because if I can get my employees healthier, we cut down on sick days and gain more productivity.","Steve Wynn","Food,Selfish,Birds,People"
"In the stillness of your presence, you can feel your own formless and timeless reality as the unmanifested life that animates your physical form. You can then feel the same life deep within every other human and every other creature. You look beyond the veil of form and separation. This is the realization of oneness. This is love.","Eckhart Tolle","Life,Love,Deep,Reality"
"Expect problems and eat them for breakfast.","Alfred A. Montapert","Motivational,Breakfast,Problems,Eat"
"Heaven knows that I have done all that a mortal could do, to save the people, and the failure was not my fault, but the fault of others.","Davy Crockett","Failure,People,Heaven,Done"
"What is fascinating about marriage is why anyone wants to get married.","Alain de Botton","Marriage,Why,Get Married,About"
"Being nerdy just means being passionate about something, including everyone - the coolest people on Earth are passionate and therefore nerdy about something whatever it is, whether it's sports, or gaming, or technology, or fashion, or beauty, or food, or whatever.","Zachary Levi","Food,Sports,Beauty,Technology"
"I believe that if life gives you lemons, you should make lemonade... And try to find somebody whose life has given them vodka, and have a party.","Ron White","Life,Funny,Believe,Party"
"I've failed over and over and over again in my life and that is why I succeed.","Michael Jordan","Life,Success,My Life,Succeed"
"If a man does not make new acquaintances as he advances through life, he will soon find himself left alone. A man, sir, should keep his friendship in a constant repair.","Samuel Johnson","Friendship,Life,Alone,Man"
"To me, the failure of liberalism - the tradition I come from - was not recognizing there has to be justice across the generations.","Richard Lamm","Failure,Justice,Me,Tradition"
"Obstacles are necessary for success because in selling, as in all careers of importance, victory comes only after many struggles and countless defeats.","Og Mandino","Success,Obstacles,Victory,Selling"
"For me, 'Lamb' started out as a further exploration of the phenomenon of faith and the responsibility of a messiah that I touched on in 'Coyote Blue' and 'Island of the Sequined Love Nun,' but it ended up being an exploration of the true meaning of sacrifice, loyalty, and friendship.","Christopher Moore","Friendship,Love,Faith,Responsibility"
"Part of being a man is learning to take responsibility for your successes and for your failures. You can't go blaming others or being jealous. Seeing somebody else's success as your failure is a cancerous way to live.","Kevin Bacon","Success,Learning,Failure"
"Success and failure are both part of life. Both are not permanent.","Shah Rukh Khan","Failure,Life,Success,Permanent"
"There is nothing wrong with your marriage if you're dealing with bills and kids and the broken garbage disposal and in-laws and work demands. That's a normal marriage.","Phil McGraw","Marriage,Work,Broken,You"
"I chose 'No. 1 Ladies' Detective,' or I'll say it chose me, and it was an absolute blessing, for the experience of being in Africa for seven months and learning so many different things, from languages to foods to greetings. On so many levels, it was an incredible experience.","Jill Scott","Learning,Experience,Me,Blessing"
"Owners of dogs will have noticed that, if you provide them with food and water and shelter and affection, they will think you are God. Whereas owners of cats are compelled to realize that, if you provide them with food and water and affection, they draw the conclusion that they are God.","Christopher Hitchens","Food,God,Water,Cats"
"My definition of success is to live your life in a way that causes you to feel a ton of pleasure and very little pain - and because of your lifestyle, have the people around you feel a lot more pleasure than they do pain.","Tony Robbins","Success,Life,Pain,People"
"There can be no permanent progress in the battle against hunger until the agencies that fight for increased food production and those that fight for population control unite in a common effort.","Norman Borlaug","Food,Progress,Effort,Fight"
"I always say centered food equals centered behavior.","Marilu Henner","Food,Behavior,Say,Centered"
"When people read 'Breitbart' every single day and convince themselves that Barack Obama is a foreign terrorist, that is not a problem of government. That is a problem of community failure, and we have to recognize that.","J. D. Vance","Failure,Community,Day,Government"
"My wife and I have what's known as mixed marriage. I am a Methodist, she is a Muslim. So we're keeping it in the M's.","Grover Norquist","Marriage,Wife,I Am,She"
"A lot of the powerful religious leaders, from Jesus to Buddha to Tibetan monks, they're really talking about the same things: love and acceptable, and the value of friendship, and respecting yourself so you can respect others.","Jena Malone","Friendship,Love,Respect,Yourself"
"I want to have fun. It's a beautiful life. You learn, you win, you lose, but you get up.","Nas","Life,Beautiful,Fun,Win"
"Marriage: A friendship recognized by the police.","Robert Louis Stevenson","Friendship,Marriage,Police,Recognized"
"I certainly want campaign finance reform. I just wish this would do it in a way that would stand up to a constitutional challenge.","Ben Nelson","Finance,Challenge,Stand Up,Stand"
"We all have life storms, and when we get the rough times and we recover from them, we should celebrate that we got through it. No matter how bad it may seem, there's always something beautiful that you can find.","Mattie Stepanek","Life,Beautiful,Moving On"
"Fourth Law of Thermodynamics: If the probability of success is not almost one, then it is damn near zero.","David R. Ellis","Success,Law,Probability,Success Is"
"Man should not try to avoid stress any more than he would shun food, love or exercise.","Hans Selye","Food,Love,Stress,Man"
"In matters of the heart, nothing is true except the improbable.","Madame de Stael","Love,Heart,True,Matters"
"We can't destroy the inequities between men and women until we destroy marriage.","Robin Morgan","Marriage,Women,Men,Men And Women"
"All food is comfort food. Maybe I just like to chew.","Lewis Black","Food,Comfort,Just,Comfort Food"
"The government that came into power after the April 1994 elections was going to need a budget. It was drafted by our finance minister, Derek Keys, and he convinced them of the necessity to stay within the free-market principles that had been in force in South Africa for decades.","F. W. de Klerk","Finance,Power,Government,Budget"
"Success is not greedy, as people think, but insignificant. That is why it satisfies nobody.","Lucius Annaeus Seneca","Success,People,Think,Why"
"I'm still at the beginning of my career. It's all a little new, and I'm still learning as I go.","Orlando Bloom","Learning,Beginning,Career,New"
"Of course, learning is strengthened and solidified when it occurs in a safe, secure and normal environment.","Jean-Bertrand Aristide","Learning,Environment,Normal,Safe"
"Let's face it, a nice creamy chocolate cake does a lot for a lot of people; it does for me.","Audrey Hepburn","Food,Cake,People,Me"
"Monks will have three begging bowls for their food: one for water, one for liquid food, one for dry food.","Satish Kumar","Food,Water,Three,Will"
"The building of friendship, family, community and love is complicated. We are so isolated in this country, no longer supported by tribes and villages.","Jasmine Guy","Friendship,Love,Family,Community"
"You cannot climb the ladder of success dressed in the costume of failure.","Zig Ziglar","Failure,Success,Climb,Ladder"
"Passion is what gives meaning to our lives. It's what allows us to achieve success beyond our wildest imagination. Try to find a career path that you have a passion for.","Henry Samueli","Success,Passion,Path,Imagination"
"Gujarat is truly vibrant. Be it handicrafts, folk music, art, costumes or food - the state offers the best of everything.","Shreya Ghoshal","Food,Music,Art,Best"
"In Rome, I particularly love the history, churches, sculptures and architecture and the fact that you can walk along a tiny cobbled street and turn the corner to find the Trevi Fountain. London is evocative of other eras and full of history.","Philip Treacy","Love,History,Architecture,Rome"
"Music is a moral law. It gives soul to the universe, wings to the mind, flight to the imagination, and charm and gaiety to life and to everything.","Plato","Life,Music,Law,Imagination"
"Like success, failure is many things to many people. With Positive Mental Attitude, failure is a learning experience, a rung on the ladder, a plateau at which to get your thoughts in order and prepare to try again.","W. Clement Stone","Learning,Positive,Success,Failure"
"Each step of the way I'm learning. When I leave an interview, I learn whether I feel, 'Oh, that was nice,' or that made me feel like a little piece of me was taken. It's a line that is always on the edge of being crossed, and once you cross it, what's next?","Brie Larson","Learning,Step,Me,Learn"
"The ideal of all Kosovo is membership in the E.U. and a permanent friendship with the United States. I believe and I am convinced our dreams will come true.","Atifete Jahjaga","Friendship,Dreams,I Am,Believe"
"We are all here for a spell, get all the good laughs you can.","Will Rogers","Life,Good,You,Here"
"I do think of Bombay as my hometown. Those are the streets I walked when I was learning to walk. And it's the place that my imagination has returned to more than anywhere else.","Salman Rushdie","Learning,Imagination,Walk,Think"
"Shake any institution of higher learning, and a dozen boycotters will fall out of it.","Howard Jacobson","Learning,Fall,Will,Institution"
"Who seeks shall find.","Sophocles","Motivational,Find,Who,Shall"
"If you want to know how your girl will treat you after marriage, just listen to her talking to her little brother.","Sam Levenson","Marriage,Girl,Brother,Treat"
"You protect your being when you love yourself better. That's the secret.","Isabelle Adjani","Love,Love Yourself,Yourself"
"Prepare for the unknown by studying how others in the past have coped with the unforeseeable and the unpredictable.","George S. Patton","Learning,Past,Studying,Prepare"
"In abandoning the understanding that things - services, goods, wars, and houses - have costs, we risk becoming infantilised, incapable of making decisions about government or finance, and perhaps above all about the environment, the wellbeing of the planet upon which we depend and which our children will inherit from us.","Nick Harkaway","Finance,Children,Decisions"
"Someone asked me what are the secrets to my success, and I said 'There are three: Timing, timing, timing.'","Richard Rainwater","Success,Timing,Me,Secrets"
"No matter what message you are about to deliver somewhere, whether it is holding out a hand of friendship, or making clear that you disapprove of something, is the fact that the person sitting across the table is a human being, so the goal is to always establish common ground.","Madeleine Albright","Friendship,Goal,You,Human"
"The failures and successes are necessary for learning.","Wynonna Judd","Learning,Failures,Necessary"
"All marriages are happy. It's the living together afterward that causes all the trouble.","Raymond Hull","Marriage,Happy,Together,Living"
"A successful marriage requires falling in love many times, always with the same person.","Mignon McLaughlin","Marriage,Love,Successful"
"Love is our true destiny. We do not find the meaning of life by ourselves alone - we find it with another.","Thomas Merton","Life,Love,Alone,Love Is"
"Love does not claim possession, but gives freedom.","Rabindranath Tagore","Love,Freedom,Relationship,Claim"
"When people get married young, you don't really understand the true definition of marriage.","Kevin Hart","Marriage,People,You,Young"
"I hope to continue my friendship with France and its filmmakers for many years to come.","Harvey Weinstein","Friendship,Hope,France,Years"
"It must be remembered that the sea is a great breeder of friendship. Two men who have known each other for twenty years find that twenty days at sea bring them nearer than ever they were before, or else estrange them.","Gilbert Parker","Friendship,Great,Sea,Men"
"You can't blame gravity for falling in love.","Albert Einstein","Love,Blame,Falling In Love,You"
"Books should to one of these fours ends conduce, for wisdom, piety, delight, or use.","John Denham","Wisdom,Should,Books,Delight"
"I congratulate you, my brave countrymen and fellow soldiers, on the spirit and success with which you have executed this important part of our enterprise.","James Wolfe","Success,Brave,Important,Soldiers"
"Murals in restaurants are on a par with the food in museums.","Peter De Vries","Food,Art,Museums,Par"
"I am a big believer in marriage.","Kate Winslet","Marriage,I Am,Big,Believer"
"I don't support gay marriage, but I also don't support a constitutional amendment banning it. However, I do support same sex unions that would give gay couples all the rights, privileges and protections of marriage.","Bob Casey, Jr.","Marriage,Support,Gay,Sex"
"We just want to win. That's the bottom line. I think a lot of times people may become content with one championship or a little bit of success, but we don't really reflect on what we've done in the past. We focus on the present.","Derek Jeter","Success,Focus,Past,Win"
"A lot of women, when they're young, feel they have very good friends, and find later on that friendship is complicated. It's easy to be friends when everyone's 18.","Zadie Smith","Friendship,Women,Good,Friends"
"Nothing good comes in life or athletics unless a lot of hard work has preceded the effort. Only temporary success is achieved by taking short cuts.","Roger Staubach","Success,Life,Work,Hard Work"
"Every opportunity I got, I took it as a learning experience.","Satya Nadella","Learning,Experience,Opportunity,Got"
"I'm a humanist. I always believed, even with Cirque du Soliel, that this is my way to contribute to a better world. I believe I'm very privileged, but many people face the reality when they wake up in the morning of not having food or a glass of water. Life's been good to me, and I believe you have to feed the circle of life.","Guy Laliberte","Food,Life,Morning,Good"
"No doubt, the most important thing in my career was my time with Mr. Bergman, with whom I worked in so many films and also in so many stage productions, so it was a continuous working relationship and also a friendship, of course, that lasted for so many years.","Max von Sydow","Friendship,Time,Relationship,Doubt"
"Marriage is the death of hope.","Woody Allen","Marriage,Hope,Death"
"When something is important enough, you do it even if the odds are not in your favor.","Elon Musk","Motivational,Important,You,Enough"
"The American Dream is one of success, home ownership, college education for one's children, and have a secure job to provide these and other goals.","Leonard Boswell","Success,Education,Home,Children"
"Truly, learning appears to be a reverse geometric progression with experiences at one hour, one day, one month or one year dramatically more influential and formative than later experiences. As has often been quoted, 85% of brain development takes place by age 3, and yet we spend only 4% of our educational dollars by that point.","George Kaiser","Learning,Age,Day,Brain"
"Failure is a detour, not a dead-end street.","Zig Ziglar","Failure,Street,Detour,Dead-End"
"Poverty must not be a bar to learning and learning must offer an escape from poverty.","Lyndon B. Johnson","Learning,Poverty,Escape,Bar"
"Provision as much pure and organic food as you can, and let the rest go by.","Laurie Colwin","Food,Rest,You,Go"
"The smells of slow cooking spread around the house and impart a unique warmth matched only by the flavour of the food.","Yotam Ottolenghi","Food,Cooking,Unique,Slow"
"Economically considered, war and revolution are always bad business.","Ludwig von Mises","Finance,Business,War,Revolution"
"Learning a play is one thing, but to learn to play Vivaldi's 'Four Seasons' without music: that's brilliant.","Roger Moore","Learning,Music,Seasons,Learn"
"The U.S. has a law on the books called the debt limit, but the name is misleading. The debt limit started in 1917 for the purpose of facilitating more national debt, not reducing it. It still serves that purpose. It's unconnected to spending, hurts our credit rating and has been an abject failure at limiting debt.","David Malpass","Failure,Law,Purpose,Name"
"Building businesses takes tremendous stamina, and success isn't achieved without it.","Margaret Heffernan","Success,Building,Without,Stamina"
"Many sophisticated, intelligent people lack wisdom and common sense.","Joyce Meyer","Wisdom,People,Intelligent"
"We need leaders who will stand unapologetically in defense of marriage.","Ted Cruz","Marriage,Stand,Defense,Will"
"Learn to enjoy every minute of your life. Be happy now. Don't wait for something outside of yourself to make you happy in the future. Think how really precious is the time you have to spend, whether it's at work or with your family. Every minute should be enjoyed and savored.","Earl Nightingale","Learning,Life,Work,Family"
"Knowledge speaks, but wisdom listens.","Jimi Hendrix","Wisdom,Knowledge,Listens,Speaks"
"Be happy with being you. Love your flaws. Own your quirks. And know that you are just as perfect as anyone else, exactly as you are.","Ariana Grande","Love,Happy,Be Happy,Know"
"Regard every suggestion that your life may be a failure, that you are not made like those who succeed, and that success is not for you, as a traitor, and expel it from your mind as you would a thief from your house.","Orison Swett Marden","Failure,Life,Success,Mind"
"Twitter is the marriage of full-tilt narcissism and full-tilt voyeurism that has finally collided in 140 words.","Adam Goldberg","Marriage,Words,Narcissism,Twitter"
"They dream in courtship, but in wedlock wake.","Alexander Pope","Marriage,Dream,Wedlock,Courtship"
"Love sought is good, but given unsought, is better.","William Shakespeare","Love,Relationship,Good,Better"
"I believe that both people in a marriage should be concentrated on health, and you should be inspiring each other. How to make your mind healthier, how to make your body healthier. Healthy mind, healthy body, healthy soul.","Kendra Wilkinson","Marriage,Health,Soul,Mind"
"One of the things I teach my children is that I have always invested in myself, and I have never stopped learning, never stopped growing.","Chesley Sullenberger","Learning,Children,Myself,Growing"
"Genius is one percent inspiration and ninety-nine percent perspiration.","Thomas A. Edison","Wisdom,Genius,Inspiration,Percent"
"As educators and policy makers, it is important to demonstrate for parents the connection between high levels of student participation in assessment and system accountability - ensuring the success of every student.","Kate Brown","Success,Parents,Accountability"
"Happy people are ignoramuses and glory is nothing else but success, and to achieve it one only has to be cunning.","Mikhail Lermontov","Success,Happy,People,Achieve"
"There are a whole host of psychological phenomenon humans have developed to protect ourselves from the sting of failure, from holding ourselves less accountable for our failures than we do other people, to letting our fear paralyze us and keep us from even trying.","Fabrizio Moreira","Failure,Fear,People,Trying"
"The art of storytelling is reaching its end because the epic side of truth, wisdom, is dying out.","Walter Benjamin","Wisdom,Art,Truth,End"
"Just as food eaten without appetite is a tedious nourishment, so does study without zeal damage the memory by not assimilating what it absorbs.","Leonardo da Vinci","Food,Memory,Study,Just"
"Why do we love the sea? It is because it has some potent power to make us think things we like to think.","Robert Henri","Love,Power,Sea,Think"
"Marriage feels like an industry with catering and really expensive bands.","Rashida Jones","Marriage,Industry,Like,Bands"
"Learning how to operate a soul figures to take time.","Timothy Leary","Learning,Time,Soul,How"
"The spring of love becomes hidden and soon filled up.","Max Muller","Love,Spring,Hidden,Up"
"Things do not happen. Things are made to happen.","John F. Kennedy","Motivational,Happen,Made,Things"
"It isn't tying himself to one woman that a man dreads when he thinks of marrying; it's separating himself from all the others.","Helen Rowland","Marriage,Man,Woman,Others"
"I am a graduate in business management with specialisation in finance, and I love accounts!","Tena Desae","Finance,Love,Business,I Am"
"Man seeks to learn, and man kills himself because of the loss of cohesion in his religious society; he does not kill himself because of his learning. It is certainly not the learning he acquires that disorganizes religion; but the desire for knowledge wakens because religion becomes disorganized.","Emile Durkheim","Learning,Knowledge,Religion,Man"
"To be interested in food but not in food production is clearly absurd.","Wendell Berry","Food,Production,Clearly,Absurd"
"Life isn't about finding yourself. Life is about creating yourself.","George Bernard Shaw","Life,Yourself,Finding,Creating"
"When counting on learning from innovation, there are great successes but also failures. The Wright Brothers invented the aircraft and started an amazing process of innovation, where we now have planes that carry 500 passengers. Along the way there were some silly looking vehicles that crashed early on.","Sheldon Whitehouse","Learning,Innovation,Great,Amazing"
"It's only when we truly know and understand that we have a limited time on earth - and that we have no way of knowing when our time is up, we will then begin to live each day to the fullest, as if it was the only one we had.","Elisabeth Kubler-Ross","Life,Time,Day,Earth"
"It's difficult to think anything but pleasant thoughts while eating a homegrown tomato.","Lewis Grizzard","Food,Thoughts,Think,Difficult"
"The most important thing in the world is family and love.","John Wooden","Love,Family,World,Father's Day"
"Knowledge is a process of piling up facts; wisdom lies in their simplification.","Martin H. Fischer","Wisdom,Knowledge,Process,Facts"
"Design, refine and repeat, and keep learning all the way along. It sounds bland and pedestrian, but in fact, it's the reverse.","Anouska Hempel","Learning,Design,Way,Repeat"
"Success is not a good teacher, failure makes you humble.","Shah Rukh Khan","Success,Teacher,Failure,Good"
"All free governments are managed by the combined wisdom and folly of the people.","James A. Garfield","Wisdom,Free,People,Folly"
"Wealth is the ability to fully experience life.","Henry David Thoreau","Life,Money,Experience,Wealth"
"Life is not a problem to be solved, but a reality to be experienced.","Soren Kierkegaard","Life,Reality,Problem,Solved"
"A sap run is the sweet goodbye of winter. It is the fruit of the equal marriage of the sun and frost.","John Burroughs","Marriage,Goodbye,Sun,Winter"
"Our goal is to make finance the servant, not the master, of the real economy.","Alistair Darling","Finance,Goal,Real,Economy"
"It's not necessary to fear the prospect of failure but to be determined not to fail.","Jimmy Carter","Failure,Fear,Fail,Determined"
"Marriage is the hardest work you're ever going to do.","Julie Andrews","Marriage,Work,You,Going"
"The greatest legacy one can pass on to one's children and grandchildren is not money or other material things accumulated in one's life, but rather a legacy of character and faith.","Billy Graham","Life,Children,Faith,Money"
"I know what it is to feel unloved, to want revenge, to make mistakes, to suffer disappointment, yet also to find the courage to go forward in life.","Tim O'Brien","Life,Courage,Mistakes,Revenge"
"One of my favourite kinds of movie is the American picaresque, in which the characters make their way across the country, learning about life against the gorgeous backdrops of that vast land.","Steven Pinker","Learning,Life,American,Land"
"One of the rewards of success is freedom, the ability to do whatever you like.","Sting","Success,Freedom,You,Success Is"
"I'm learning a lot about myself being alone, and doing what I'm doing.","Chantal Kreviazuk","Learning,Myself,Alone,Being Alone"
"I do not deny that I planned sabotage. I did not plan it in a spirit of recklessness nor because I have any love of violence. I planned it as a result of a calm and sober assessment of the political situation that had arisen after many years of tyranny, exploitation and oppression of my people by the whites.","Nelson Mandela","Love,Political,Calm,Violence"
"Finance, like time, devours its own children.","Honore de Balzac","Finance,Time,Children,Own"
"Our daily decisions and habits have a huge impact upon both our levels of happiness and success.","Shawn Achor","Success,Happiness,Daily,Decisions"
"It's easy to get negative because you get beat down. You go through a few disappointments and it's easy to stay in that negative frame of mind. Choosing to be positive and having a grateful attitude is a whole cliche, but your attitude is going to determine how you're going to live your life.","Joel Osteen","Life,Positive,Attitude,Grateful"
"The success I have achieved in bodybuilding, motion pictures, and business would not have been possible without the generosity of the American people and the freedom here to pursue your dreams.","Arnold Schwarzenegger","Success,Business,Freedom,Dreams"
"Success isn't everything but it makes a man stand straight.","Lillian Hellman","Success,Man,Stand,Everything"
"My aim, then, was to whip the rebels, to humble their pride, to follow them to their inmost recesses, and make them fear and dread us. Fear is the beginning of wisdom.","William Tecumseh Sherman","Wisdom,Fear,Humble,Pride"
"I decided that it was not wisdom that enabled poets to write their poetry, but a kind of instinct or inspiration, such as you find in seers and prophets who deliver all their sublime messages without knowing in the least what they mean.","Socrates","Wisdom,Poetry,You,Kind"
"Nothing in life is to be feared, it is only to be understood. Now is the time to understand more, so that we may fear less.","Marie Curie","Life,Time,Fear,Understand"
"Flowers always make people better, happier, and more helpful; they are sunshine, food and medicine for the soul.","Luther Burbank","Food,Flowers,Gardening,Sunshine"
"The sky is always there for me, while my life has been going through many, many changes. When I look up the sky, it gives me a nice feeling, like looking at an old friend.","Yoko Ono","Life,Changes,Sky,Me"
"I've had a lot of disappointments. I think my biggest disappointment is the failure of elected officials to make good on their promises in regards to the environment or anything else, really. I have very little faith in politicians.","Paul Watson","Failure,Faith,Good,Disappointment"
"I want to live my life, not record it.","Jackie Kennedy","Life,My Life,Live,Want"
"A marriage contract to me is as binding as any in business, and I have always believed in sticking to an agreement.","J. Paul Getty","Marriage,Business,Me,Contract"
